32.000000	1.593750	
33.000000	3.739583	
34.000000	3.385417	
35.000000	2.677083	
36.000000	2.635417	
37.000000	4.270833	
38.000000	3.614583	
39.000000	3.791667	
40.000000	3.427083	
41.000000	2.156250	
42.000000	2.770833	
43.000000	3.656250	
44.000000	4.187500	
45.000000	4.468750	
46.000000	4.677083	
47.000000	4.687500	
48.000000	3.708333	
49.000000	3.645833	
50.000000	3.375000	
1.000000	4.302083	
2.000000	3.791667	
3.000000	3.822917	
4.000000	3.354167	
5.000000	3.145833	
6.000000	3.093750	
7.000000	2.812500	
8.000000	2.468750	
9.000000	2.145833	
10.000000	1.947917	
11.000000	2.802083	
12.000000	2.489583	
13.000000	2.072917	
14.000000	2.166667	
15.000000	1.635417	
16.000000	2.812500	
17.000000	2.677083	
18.000000	2.572917	
19.000000	2.093750	
20.000000	2.083333	
21.000000	4.125000	
22.000000	3.614583	
23.000000	3.489583	
24.000000	2.729167	
25.000000	2.229167	
26.000000	2.552083	
27.000000	2.083333	
28.000000	1.291667	
29.000000	3.864583	
30.000000	3.020833	
31.000000	2.145833	
32.000000	1.447917	
33.000000	3.729167	
34.000000	3.489583	
35.000000	2.708333	
36.000000	2.312500	
37.000000	4.385417	
38.000000	2.989583	
39.000000	2.760417	
40.000000	2.729167	
41.000000	2.218750	
42.000000	3.177083	
43.000000	3.791667	
44.000000	4.197917	
45.000000	4.406250	
46.000000	4.635417	
47.000000	4.604167	
48.000000	3.072917	
49.000000	2.645833	
50.000000	2.708333	
1.000000	3.333333	
2.000000	2.677083	
3.000000	2.802083	
4.000000	2.791667	
5.000000	2.395833	
6.000000	2.364583	
7.000000	1.979167	
8.000000	1.875000	
9.000000	1.864583	
10.000000	1.885417	
11.000000	2.239583	
12.000000	1.718750	
13.000000	1.645833	
14.000000	1.791667	
15.000000	1.468750	
16.000000	2.197917	
17.000000	1.927083	
18.000000	1.812500	
19.000000	1.791667	
20.000000	1.895833	
21.000000	3.104167	
22.000000	2.645833	
23.000000	2.270833	
24.000000	2.093750	
25.000000	2.093750	
26.000000	2.406250	
27.000000	1.552083	
28.000000	1.114583	
29.000000	2.802083	
30.000000	1.885417	
31.000000	1.604167	
32.000000	1.145833	
33.000000	3.010417	
34.000000	2.458333	
35.000000	1.979167	
36.000000	1.843750	
37.000000	3.583333	
38.000000	2.447917	
39.000000	2.322917	
40.000000	2.229167	
41.000000	1.791667	
42.000000	2.468750	
43.000000	3.052083	
44.000000	3.583333	
45.000000	3.750000	
46.000000	4.020833	
47.000000	3.854167	
48.000000	2.479167	
49.000000	2.333333	
50.000000	2.177083	
1.000000	3.833333	
2.000000	3.145833	
3.000000	3.343750	
4.000000	3.604167	
5.000000	3.187500	
6.000000	2.958333	
7.000000	2.708333	
8.000000	2.375000	
9.000000	2.406250	
10.000000	2.114583	
11.000000	2.739583	
12.000000	2.375000	
13.000000	2.104167	
14.000000	2.281250	
15.000000	1.906250	
16.000000	2.656250	
17.000000	2.510417	
18.000000	2.270833	
19.000000	2.333333	
20.000000	2.333333	
21.000000	3.187500	
22.000000	2.656250	
23.000000	2.625000	
24.000000	2.239583	
25.000000	2.041667	
26.000000	2.135417	
27.000000	1.843750	
28.000000	1.489583	
29.000000	3.229167	
30.000000	2.437500	
31.000000	1.989583	
32.000000	1.427083	
33.000000	3.437500	
34.000000	2.833333	
35.000000	2.375000	
36.000000	2.145833	
37.000000	3.968750	
38.000000	3.031250	
39.000000	2.885417	
40.000000	2.833333	
41.000000	2.020833	
42.000000	3.041667	
43.000000	3.552083	
44.000000	4.187500	
45.000000	4.312500	
46.000000	4.468750	
47.000000	4.281250	
48.000000	3.197917	
49.000000	2.937500	
50.000000	3.083333	
